Code,H,HRank
414940,12.802,3
414941,7.675,3
414942,16.736,3
414944,4.994,3
414946,11.263,3
414947,14.356,3
414948,10.497,3
414949,9.341,3
414950,10.358,3
414951,15.144,3
414952,16.582,3
414955,23.82,3
414957,7.439,3
414958,18.688,3
414959,14.605,3
414960,20.032,3
414962,390.918,3
414963,389.197,3
414964,373.397,3
414965,400.324,3
414966,776.616,3
414967,752.424,3
414968,772.43,3
414969,751.36,3
414970,731.722,3
414971,754.133,3
414979,746.007,3
414980,744.727,3
414981,755.432,3
414982,751.077,3
414983,752.613,3
414984,762.247,3
414985,748.185,3
414986,740.442,3
414987,750.519,3
414988,756.295,3
414989,761.775,3
414990,779.034,3
415004,4.798,3
415005,4.399,3
415006,4.26,3
415007,3.501,3
415008,5.165,3
415009,6.927,3
415010,6.21,3
415018,88.115,3
415021,118.398,3
415024,17.059,3
415026,12.497,3
415028,3.386,3
415029,17.248,3
415030,12.32,3
415031,23.468,3
415032,32.09,3
415033,29.4,3
415034,6.331,3
415035,3.378,3
415036,4.934,3
415037,3.192,3
415038,2.401,3
415039,75.624,3
415040,94.385,3
415041,84.599,3
415042,98.312,3
415043,142.698,3
415044,126.205,3
415045,96.05,3
415046,45.102,3
415047,44.083,3
415048,28.58,3
415049,16.796,3
415050,12.858,3
415051,6.094,3
415052,53.273,3
415053,121.078,3
415054,90.262,3
415055,62.035,3
415057,77.461,3
415058,71.378,3
415059,71.75,3
415060,64.026,3
415061,74.381,3
415062,3.552,3
415063,12.93,3
415066,68.884,3
415067,69.505,3
415070,150.84,3
415071,62.812,3
415072,28.497,3
415073,105.457,3
415074,98.964,3
415075,104.565,3
415076,88.251,3
415077,80.273,3
415078,69.792,3
415079,67.779,3
415080,68.553,3
415081,62.672,3
415082,24.362,3
415083,44.874,3
415084,45.199,3
415085,123.764,3
415086,33.279,3
415091,500.359,3
415092,509.662,3
415093,505.633,3
415094,560.354,3
415095,570.164,3
415096,566.181,3
415097,542.721,3
415098,537.684,3
415099,536.711,3
415106,326.291,3
415107,325.696,3
415108,338.838,3
415109,460.944,3
415110,489.959,3
415111,514.61,3
415112,525.167,3
415114,280.028,3
415115,496.884,3
415116,495.357,3
415117,511.583,3
415118,464.372,3
415119,481.842,3
415120,542.579,3
415121,542.293,3
415122,405.482,3
415123,410.599,3
415124,433.845,3
415125,436.691,3
415126,454.876,3
415127,453.042,3
415128,596.154,3
415129,598.892,3
415131,19.259,3
415134,263.412,3
415135,302.494,3
415136,307.144,3
415137,304.818,3
415138,299.926,3
415139,315.376,3
415140,366.325,3
415142,303.213,3
415143,332.846,3
415144,332.551,3
415145,329.052,3
415146,333.025,3
415148,331.448,3
415149,329.868,3
415151,260.164,3
415152,253.642,3
415154,275.459,3
415155,280.824,3
415156,263.561,3
415157,258.693,3
415158,248.664,3
415159,310.291,3
415160,286.939,3
415161,281.22,3
415162,283.349,3
415163,293.308,3
415164,298.63,3
415165,286.231,3
415166,292.189,3
415167,334.262,3
415168,375.839,3
415169,400.706,3
415170,439.259,3
415180,411.625,3
415181,255.466,3
415193,279.279,3
415194,310.071,3
415195,318.662,3
415196,310.621,3
415203,409.086,3
415217,716.441,3
415218,721.143,3
415219,723.622,3
415238,109.041,3
415241,271.031,3
415243,257.148,3
415244,270.353,3
415245,332.82,3
415246,361.993,3
415263,493.102,3
415279,237.976,3
415280,190.252,3
415281,208.983,3
415282,202.711,3
415283,196.694,3
415284,204.215,3
415285,195.577,3
415286,202.303,3
415287,182.603,3
415288,199.164,3
415289,220.22,3
415290,231.408,3
415291,511.319,3
415295,241.408,3
415296,230.223,3
415297,225.546,3
415298,200.327,3
415299,203.592,3
415300,202.526,3
415301,200.311,3
415302,184.792,3
415303,175.761,3
415304,187.349,3
415305,214.725,3
415306,219.661,3
415307,241.005,3
415308,172.752,3
415309,257.516,3
415311,107.07,3
415313,106.329,3
415315,86.952,3
415316,86.743,3
415317,127.253,3
415318,125.235,3
415319,119.885,3
415320,108.649,3
415321,106.621,3
415322,101.35,3
415323,242.818,3
415324,222.624,3
415325,210.24,3
415327,2.899,3
415339,127.769,3
415340,120.567,3
415341,117.804,3
415342,120.202,3
415351,15.886,3
415353,61.113,3
415354,67.614,3
415355,72.668,3
415357,96.201,3
415358,99.543,3
415361,49.253,3
415363,114.172,3
415364,137.981,3
415365,144.937,3
415366,144.236,3
415367,137.232,3
415368,115.876,3
415369,121.562,3
415370,97.744,3
415371,81.787,3
415372,694.793,3
415373,707.892,3
415374,706.437,3
415379,3.276,3
415385,-272.287,3
415386,-199.674,3
415387,-245.86,3
415388,-239.275,3
415389,-112.813,3
415390,-10.642,3
415391,109.25,3
415392,-249.393,3
415393,-221.159,3
415394,-185.921,3
415395,-242.813,3
415396,-241.582,3
415397,-274.853,3
415398,-259.54,3
415399,719.606,3
415400,710.263,3
415401,697.694,3
415402,691.915,3
415403,-271.348,3
415404,-262.733,3
415405,-266.765,3
415406,-258.658,3
415407,-255.999,3
415408,-277.819,3
415409,-155.296,3
415410,-179.46,3
415411,-220.629,3
415412,-201.64,3
415413,-216.22,3
415414,-94.437,3
415415,-188.314,3
415416,-262.058,3
415417,-261.429,3
415418,-262.549,3
415419,-271.113,3
415421,265.223,3
415422,238.429,3
415423,231.863,3
415424,228.729,3
415425,244.745,3
415426,242.166,3
415427,236.924,3
415428,67.637,3
415435,222.955,3
415436,228.006,3
415437,214.99,3
415438,218.959,3
415439,205.35,3
415440,213.199,3
415441,214.427,3
415442,200.029,3
415443,189.96,3
415444,179.836,3
415445,158.14,3
415446,152.319,3
415449,69.689,3
415477,38.508,3
415495,44.521,3
415496,45.277,3
415497,48.342,3
415499,36.677,3
415515,700.373,3
415516,734.596,3
415517,792.208,3
415518,744.54,3
415519,757.042,3
415520,796.981,3
415521,666.435,3
415528,748.524,3
415529,739.532,3
415530,738.964,3
415531,720.136,3
415532,698.742,3
415533,685.232,3
415534,691.862,3
415535,705.675,3
415536,636.986,3
415537,550.405,3
415538,581.642,3
415539,502.69,3
415540,319.538,3
415541,268.898,3
415542,756.102,3
415543,655.264,3
415544,637.824,3
415545,557.315,3
415546,751.031,3
415547,735.842,3
415548,749.538,3
415549,727.067,3
415550,759.629,3
415551,788.22,3
415552,739.835,3
415553,710.828,3
415554,708.258,3
415555,734.429,3
415556,820.55,3
415557,752.397,3
415558,824.624,3
415559,799.373,3
415560,702.923,3
415561,756.245,3
415562,806.229,3
415563,824.079,3
415564,788.518,3
415565,748.049,3
415566,765.039,3
415567,770.78,3
415568,783.031,3
415569,789.177,3
415570,767.714,3
415571,767.484,3
415572,462.52,3
415573,395.481,3
415574,733.265,3
415575,744.479,3
415576,732.648,3
415577,705.205,3
415578,712.868,3
415579,681.865,3
415580,723.513,3
415581,788.781,3
415582,775.071,3
415583,752.782,3
415584,23.663,3
415585,11.337,3
415586,9.493,3
415587,50.572,3
415589,22.369,3
415592,103.601,3
415593,92.848,3
415594,18.02,3
415595,7.187,3
415597,357.935,3
415598,210.102,3
415600,331.07,3
415601,175.872,3
415602,178.537,3
415603,249.235,3
415604,274.729,3
415605,86.73,3
415606,202.189,3
415607,321.767,3
415609,68.473,3
415610,87.269,3
415611,90.227,3
415612,46.117,3
415613,58.016,3
415614,28.775,3
415615,44.516,3
415616,21.205,3
415617,240.393,3
415618,195.952,3
415619,322.038,3
415620,292.713,3
415621,433.447,3
415622,388.289,3
415623,753.494,3
415624,766.092,3
415625,765.167,3
415626,716.499,3
415627,719.256,3
415628,723.906,3
415629,735.752,3
415630,777.416,3
415631,766.34,3
415632,795.583,3
415633,766.023,3
415634,761.068,3
415635,719.826,3
415636,719.673,3
415637,710.609,3
415638,707.664,3
415639,702.045,3
415640,770.311,3
415641,770.697,3
415642,790.994,3
415643,818.431,3
415644,824.82,3
415645,795.568,3
415646,792.773,3
415648,762.213,3
415649,52.93,3
415650,42.605,3
415651,55.162,3
415653,70.323,3
415654,94.995,3
415655,75.685,3
415656,77.853,3
415657,106.038,3
415658,96.603,3
415659,62.505,3
415660,55.852,3
415661,64.751,3
415662,123.36,3
415663,51.641,3
415664,71.615,3
415665,58.403,3
415666,64.846,3
415667,50.959,3
415668,47.231,3
415669,41.684,3
415670,43.643,3
415671,35.592,3
415672,126.213,3
415673,56.136,3
415674,68.355,3
415675,81.207,3
415676,79.149,3
415677,153.432,3
415678,570.095,3
415680,-230.408,3
415681,-242.886,3
415682,-153.529,3
415683,-148.15,3
415684,-139.528,3
415685,491.697,3
415686,493.403,3
415687,496.853,3
415688,496.168,3
415689,494.101,3
415690,491.076,3
415691,-169.057,3
415692,-176.178,3
415693,-178.933,3
415694,-172.558,3
415695,-156.661,3
415696,-152.204,3
415697,-156.123,3
415698,-152.8,3
415699,-126.657,3
415700,385.725,3
415701,385.039,3
415702,275.744,3
415703,57.738,3
415704,-22.963,3
415705,-52.157,3
415706,375.054,3
415707,385.736,3
415708,385.772,3
415709,399.05,3
415710,405.531,3
415711,406.219,3
415712,438.629,3
415713,455.444,3
415714,465.156,3
415715,472.366,3
415716,492.514,3
415717,503.74,3
415718,487.383,3
415719,488.809,3
415720,513.112,3
415721,511.375,3
415722,367.242,3
415723,491.963,3
415724,491.279,3
415725,486.999,3
415726,485.637,3
415727,483.161,3
415728,476.344,3
415729,497.489,3
415730,501.958,3
415731,521.313,3
415733,459.454,3
415743,374.34,3
415744,-179.727,3
415745,-163.518,3
415754,8.351,3
416299,23.538,3
416447,126.262,3
416448,128.283,3
416449,125.88,3
416450,120.408,3
416451,126.91,3
416452,122.627,3
416453,115.469,3
416454,118.766,3
416463,133.213,3
416464,122.013,3
416465,117.761,3
416466,119.51,3
416467,121.206,3
416468,108.96,3
416469,130.991,3
416470,126.778,3
416471,133.297,3
416472,123.275,3
416473,126.663,3
417317,297.472,3
417318,322.703,3
417319,326.139,3
417320,318.086,3
417321,319.334,3
417322,314.428,3
418163,68.398,3
418164,70.299,3
418165,78.382,3
418167,104.799,3
418168,102.581,3
418356,28.666,3
418357,65.948,3
418358,62.494,3
418359,36.492,3
418361,33.967,3
418362,45.539,3
418366,32.71,3
418367,7.996,3
418368,49.575,3
418369,61.789,3
418370,69.925,3
418371,23.875,3
418372,19.137,3
418373,24.655,3
418374,19.234,3
418375,14.253,3
418376,21.265,3
418377,22.485,3
418378,18.95,3
419291,513.953,3
419292,509.842,3
419293,657.132,3
419294,668.337,3
419295,659.32,3
419296,640.001,3
419297,633.344,3
419298,645.77,3
419299,607.202,3
419300,624.938,3
419301,639.97,3
419302,668.382,3
419303,688.856,3
419304,712.953,3
419305,688.582,3
419351,70.626,3
419357,60.619,3
419358,69.362,3
419359,45.95,3
419360,117.687,3
419394,60.664,3
419395,73.172,3
419396,67.835,3
419397,58.655,3
419398,68.473,3
419399,65.805,3
419400,52.294,3
419401,49.185,3
419403,41.397,3
419404,20.029,3
419405,43.558,3
419406,39.853,3
419407,72.108,3
419408,61.844,3
419409,48.347,3
419410,58.298,3
419411,40.156,3
419416,38.019,3
419417,48.075,3
419419,46.89,3
419421,37.953,3
419423,43.475,3
419424,41.211,3
419425,64.753,3
419426,44.63,3
419427,46.112,3
419428,30.516,3
419429,28.094,3
419444,22.382,3
420332,-390.456,3
420333,-389.482,3
420334,-381.737,3
420338,-391.523,3
420341,91.647,3
420342,99.429,3
420344,72.427,3
420345,-372.037,3
420346,-392.224,3
421114,20.264,3
421116,17.233,3
421751,95.616,3
421752,85.724,3
421753,91.978,3
421754,75.844,3
421755,72.017,3
421756,75.869,3
421757,72.111,3
421758,70.764,3
421759,69.236,3
421760,79.288,3
421761,81.794,3
421762,86.825,3
421763,76.351,3
421764,88.655,3
421765,90.038,3
421766,83.539,3
421767,72.527,3
421768,78.894,3
422199,216.024,3
422200,198.287,3
422201,162.536,3
422202,158.159,3
422203,95.272,3
422204,83.132,3
422205,76.698,3
422207,219.668,3
422209,77.052,3
422210,110.923,3
422211,209.227,3
422212,101.662,3
422213,90.12,3
422214,105.797,3
422215,238.628,3
422219,118.714,3
422220,219.28,3
422221,51.996,3
422222,55.09,3
422223,122.276,3
422224,31.826,3
422225,235.497,3
422226,221.013,3
422309,8.639,3
422710,820.777,3
440746,17.075,3
446169,517.872,3
446727,261.166,3
446728,221.06,3
446736,352.371,3
446756,212.648,3
446759,20.721,3
446762,394.448,3
446764,76.432,3
446765,894.97,3
446767,81.707,3
446773,84.589,3
446774,58.763,3
446776,283.301,3
446780,267.109,3
446783,205.877,3
446784,102.206,3
446793,91.189,3
446795,41.63,3
446801,243.494,3
446802,365.077,3
446803,973.137,3
446814,240.996,3
446822,286.527,3
446825,10.465,3
446826,213.802,3
446831,-131.862,3
446837,278.195,3
446840,782.249,3
446841,529.12,3
446843,442.274,3
446849,824.021,3
446851,149.747,3
446858,148.439,3
446868,162.156,3
446870,20.065,3
446874,555.675,3
446877,70.936,3
446882,278.854,3
446891,486.217,3
446897,868.431,3
446898,95.819,3
447035,49.925,3
448452,22.365,3
449681,7.991,3
454026,26.189,3
454027,25.903,3
454030,27.954,3
459641,104.203,3
459654,-153.674,3
459655,-149.742,3
459656,-138.319,3
459658,86.219,3
459659,133.199,3
459660,99.314,3
459661,320.738,3
459662,346.801,3
459663,561.991,3
459664,901.456,3
459667,329.666,3
459670,327.011,3
459672,288.98,3
459676,137.03,3
459677,203.469,3
459679,377.562,3
459684,237.12,3
459689,190.922,3
459696,412.058,3
459697,32.672,3
459698,10.072,3
459704,196.332,3
459706,34.088,3
459713,295.768,3
459714,98.508,3
459717,664.495,3
459718,773.689,3
459719,-233.223,3
459720,-253.237,3
459728,17.201,3
459729,15.373,3
459730,6.856,3
459732,19.34,3
460157,403.36,3
460158,39.233,3
460160,14.959,3
460162,171.461,3
460400,172.421,3
460401,159.309,3
460402,154.202,3
460403,165.504,3
460407,194.049,3
460412,310.881,3
460413,221.988,3
460721,596.503,3
461393,169.387,3
461394,182.256,3
461395,178.028,3
461396,174.611,3
461397,168.878,3
461398,162.219,3
461401,153.751,3
461402,154.711,3
461403,126.912,3
461484,187.506,3
461485,191.313,3
461486,12.89,3
461493,132.906,3
461495,521.417,3
461497,68.551,3
461501,489.291,3
461502,485.359,3
461503,484.21,3
461504,62.716,3
461505,31.025,3
461506,45.378,3
461507,69.763,3
461508,51.383,3
461509,47.91,3
461510,122.04,3
461511,168.438,3
461512,184.694,3
461513,271.859,3
461514,231.306,3
461515,177.529,3
461516,7.805,3
461517,-80.83,3
461519,247.585,3
461522,167.963,3
461523,179.6,3
461621,868.462,3
461781,26.22,3
461782,21.411,3
461783,19.158,3
461784,26.9,3
461785,269.424,3
461786,306.051,3
461787,29.524,3
461788,92.412,3
461789,83.375,3
461790,136.578,3
461791,131.241,3
461792,125.196,3
461793,118.377,3
461803,1.681,3
461804,30.165,3
461820,819.604,3
461821,749.23,3
461822,772.513,3
461823,737.541,3
461824,731.574,3
461825,685.498,3
461826,771.011,3
461828,579.288,3
461830,28.59,3
461832,55.542,3
461833,52.833,3
461834,37.722,3
462837,255.901,3
462838,272.469,3
462842,20.812,3
464512,150.645,3
464858,178.385,3
464891,83.827,3
464892,77.023,3
464893,73.858,3
464894,59.451,3
464909,202.705,3
465882,7.71,3
466047,226.097,3
466048,323.681,3
466049,78.943,3
466050,75.665,3
466052,299.724,3
466053,552.75,3
466054,488.031,3
466272,-194.707,3
466274,4.293,3
466288,-185.411,3
466428,34.701,3
468025,276.049,3
551989,49.952,3
468027,11.014,3
551990,38.765,3
551991,40.51,3
551992,37.223,3
468706,18.561,3
551993,34.893,3
551994,55.331,3
551995,60.63,3
551996,48.824,3
551997,55.521,3
551998,47.526,3
468712,39.676,3
551999,56.493,3
552000,40.746,3
552001,39.439,3
468992,24.243,3
552002,43.37,3
552003,38.571,3
552004,25.964,3
552005,32.707,3
468995,36.907,3
552006,34.654,3
468996,40.55,3
552007,34.733,3
468997,13.284,3
552008,39.72,3
468998,77.644,3
552009,36.116,3
552010,45.483,3
468999,79.088,3
552011,41.185,3
469000,95.605,3
552012,55.948,3
469001,85.561,3
552013,43.612,3
552014,41.688,3
469003,91.422,3
552015,35.355,3
469008,24.566,3
552019,37.61,3
469009,523.482,3
552020,27.028,3
552022,31.616,3
552023,28.217,3
552024,30.941,3
552025,36.934,3
469013,67.904,3
469714,303.336,3
469715,252.822,3
469716,255.6,3
470752,28.679,3
470753,355.51,3
470754,379.059,3
553724,10.847,3
553726,27.26,3
553727,15.441,3
553728,37.734,3
471272,275.175,3
553729,60.074,3
553730,60.28,3
555832,315.091,3
555833,302.756,3
555834,286.322,3
555975,3.623,3
555976,5.431,3
555977,5.249,3
555978,16.456,3
555979,9.171,3
555980,2.739,3
555981,4.044,3
555982,4.96,3
555983,5.122,3
555984,6.804,3
555985,2.711,3
555986,8.814,3
555987,5.044,3
555988,4.23,3
555989,5.604,3
555990,8.148,3
555991,11.73,3
555992,8.747,3
555993,11.712,3
555994,16.481,3
555995,20.223,3
555996,23.42,3
555997,21.727,3
555998,26.585,3
555999,32.371,3
556000,34.515,3
556001,33.74,3
556002,33.568,3
556003,36.407,3
556004,46.043,3
556005,54.933,3
556006,62.859,3
556007,62.228,3
556008,66.658,3
556009,75.458,3
556010,81.773,3
556011,87.073,3
556012,110.87,3
556013,125.149,3
556014,143.354,3
556015,144.783,3
556016,131.81,3
556017,129.839,3
556018,134.508,3
556019,141.822,3
556020,143.94,3
556021,141.986,3
556022,149.43,3
556023,158.465,3
556024,167.064,3
556025,200.206,3
556026,221.403,3
556027,227.091,3
556028,217.182,3
556029,197.526,3
556030,200.278,3
556031,220.816,3
556032,227.612,3
556033,210.628,3
556034,182.571,3
556035,156.487,3
556036,138.364,3
556037,141.862,3
556038,143.865,3
556039,146.085,3
556040,150.884,3
556041,168.707,3
556042,181.912,3
556043,185.577,3
556044,179.955,3
556473,29.842,3
556704,217.531,3
556705,210.298,3
556782,92.294,3
557558,352.922,3
557813,32.458,3
560808,9.524,3
560809,17.484,3
560810,35.604,3
560811,9.991,3
560812,57.598,3
560813,28.638,3
560814,47.782,3
560815,17.469,3
560816,30.299,3
560817,12.199,3
560818,22.677,3
560819,25.879,3
560820,33.316,3
560821,24.128,3
560822,29.247,3
560823,41.748,3
560824,20.017,3
560825,53.545,3
560826,30.595,3
560827,28.37,3
560828,31.458,3
560829,39.485,3
560830,43.285,3
560831,31.055,3
560832,36.74,3
560833,50.4,3
560834,50.118,3
560835,7.247,3
560836,47.504,3
560837,50.904,3
560838,58.669,3
560839,58.431,3
560840,53.03,3
560841,53.543,3
560842,57.143,3
560843,50.761,3
560844,48.778,3
560845,39.373,3
560846,32.738,3
560847,38.983,3
560848,40.851,3
560849,30.741,3
560936,38.787,3
560937,51.912,3
560938,9.068,3
560939,32.373,3
560993,15.664,3
560994,31.847,3
560995,20.747,3
560996,25.883,3
560997,21.678,3
560998,20.79,3
560999,13.237,3
561000,9.664,3
561001,14.201,3
561002,19.598,3
561003,20.972,3
561004,19.146,3
561005,24.254,3
561006,20.913,3
561007,15.548,3
561008,13.456,3
561009,24.426,3
561010,15.619,3
561011,18.143,3
561749,362.702,3
561750,391.805,3
561751,423.715,3
561752,445.346,3
561753,482.714,3
561754,501.906,3
561755,482.081,3
561756,413.917,3
561771,441.432,3
561772,428.612,3
561773,419.603,3
561774,396.816,3
561775,326.905,3
561911,469.147,3
561912,312.686,3
561957,422.051,3
562067,330.266,3
562068,232.726,3
562069,273.148,3
562070,221.42,3
562071,890.589,3
562072,759.494,3
562073,773.485,3
562074,801.446,3
562075,819.603,3
562076,813.984,3
562077,875.949,3
562078,762.436,3
562079,936.246,3
562080,948.683,3
562081,18.724,3
562220,411.174,3
562221,361.336,3
562222,362.396,3
562493,375.293,3
562494,480.543,3
562495,490.803,3
562496,493.065,3
562652,25.458,3
562653,21.795,3
562654,21.788,3
562655,21.698,3
562656,19.051,3
562657,21.107,3
562658,25.113,3
562659,21.735,3
562660,18.426,3
562890,103.886,3
562891,20.538,3
562892,22.007,3
562893,114.237,3
562894,100.776,3
562895,19.196,3
562896,19.282,3
562897,92.811,3
562898,109.652,3
562899,110.451,3
562900,147.299,3
562909,-202.387,3
562910,-211.369,3
562911,-238.75,3
562913,-264.989,3
562914,-270.206,3
562915,-270.985,3
562916,-255.48,3
562917,-266.669,3
562918,-269.201,3
562919,-283.478,3
563536,33.557,3
563537,34.972,3
563538,85.866,3
563539,66.462,3
563540,52.754,3
563541,56.713,3
563542,53.261,3
563543,20.601,3
563544,55.97,3
563545,40.693,3
563546,29.614,3
563547,18.954,3
563548,13.488,3
563549,22.77,3
563550,20.252,3
563551,16.899,3
563552,19.034,3
563553,32.872,3
563554,31.828,3
563555,34.641,3
563556,8.08,3
563557,34.455,3
563558,18.456,3
563559,32.645,3
563560,29.501,3
563561,32.44,3
563562,27.338,3
563563,23.688,3
563564,21.648,3
563565,19.928,3
563566,17.936,3
563567,67.55,3
563568,61.351,3
563569,50.473,3
563570,30.941,3
563571,48.876,3
563572,59.184,3
563573,47.4,3
563574,19.694,3
563575,24.521,3
563576,63.31,3
563577,35.412,3
563578,41.034,3
563579,50.745,3
563580,27.205,3
563639,28.581,3
563652,28.087,3
472440,129.33,3
563653,34.742,3
472441,385.358,3
472442,314.761,3
472443,76.92,3
472444,382.617,3
472445,673.009,3
472446,761.779,3
472447,744.58,3
472448,529.355,3
472449,540.189,3
472450,532.395,3
472451,652.716,3
472452,86.663,3
563759,24.293,3
563760,28.955,3
564249,142.155,3
564250,146.433,3
564251,148.374,3
564252,150.279,3
564553,136.328,3
564554,138.377,3
564555,147.55,3
564556,148.188,3
564557,152.728,3
564558,146.861,3
473506,-273.674,3
564980,280.274,3
564981,272.132,3
473867,29.114,3
473868,30.988,3
564982,255.886,3
473869,24.869,3
565065,27.164,3
565070,21.371,3
565071,18.864,3
473872,22.85,3
473873,20.389,3
565073,19.467,3
473874,18.499,3
565074,26.621,3
473875,27.624,3
473876,35.217,3
565075,11.764,3
565298,43.956,3
565328,31.291,3
473878,53.54,3
565329,27.629,3
473879,54.726,3
565330,34.227,3
565331,28.607,3
473881,50.473,3
565332,147.127,3
473882,29.1,3
473883,31.005,3
565333,136.282,3
473884,36.235,3
565334,126.945,3
473885,35.767,3
565335,121.357,3
473886,39.884,3
565336,123.054,3
473887,28.915,3
565337,123.771,3
565338,106.069,3
473888,32.338,3
565339,122.657,3
565340,113.544,3
565341,117.986,3
473891,30.292,3
565342,115.469,3
565343,126.122,3
473893,34.03,3
565344,135.211,3
565345,141.065,3
565346,129.607,3
565347,141.449,3
565348,137.678,3
473898,38.186,3
565460,485.952,3
473900,31.256,3
565461,478.452,3
473901,19.938,3
565462,492.092,3
473902,31.093,3
565463,507.114,3
473903,29.768,3
565464,505.033,3
473904,24.451,3
565465,498.569,3
473905,21.69,3
565466,488.544,3
473906,20.732,3
565467,489.862,3
473907,21.423,3
565468,498.787,3
473908,23.779,3
565469,18.119,3
473909,23.938,3
565470,23.863,3
473910,22.076,3
565471,9.33,3
473911,28.622,3
565481,51.212,3
473912,21.412,3
473913,24.829,3
565482,56.423,3
473914,22.491,3
565483,47.59,3
473915,18.822,3
565484,61.985,3
473916,20.214,3
565486,58.648,3
473917,31.123,3
565487,54.209,3
473918,31.989,3
473919,34.496,3
565640,28.273,3
473920,26.68,3
565658,24.725,3
473921,27.596,3
565659,30.277,3
473922,22.756,3
565660,34.213,3
473923,22.874,3
565661,21.303,3
473924,24.771,3
565662,36.091,3
473925,24.719,3
565663,20.049,3
473926,25.579,3
565664,28.173,3
473927,35.617,3
565665,36.709,3
473928,50.603,3
565666,22.038,3
473929,41.042,3
565667,49.722,3
565688,415.412,3
473930,42.313,3
565689,396.808,3
473931,30.508,3
565880,39.023,3
473932,33.344,3
473933,40.933,3
473934,25.774,3
473935,24.698,3
565894,44.6,3
473936,24.152,3
565895,36.746,3
565897,29.555,3
565898,37.121,3
565899,30.19,3
473937,26.163,3
473938,33.026,3
473939,32.871,3
566023,145.31,3
473940,46.013,3
473941,26.808,3
473942,38.21,3
473943,50.811,3
473944,47.117,3
473945,33.128,3
475896,9.09,3
475906,90.752,3
476662,327.532,3
566070,34.629,3
566071,71.575,3
476663,429.594,3
476664,206.821,3
476665,275.874,3
566073,40.854,3
476666,365.587,3
476667,229.257,3
566310,952.102,3
566311,929.216,3
566312,974.39,3
566313,905.581,3
566314,39.207,3
476867,42.971,3
566315,42.961,3
566316,25.948,3
477333,-270.281,3
566317,39.845,3
477340,394.388,3
566318,31.983,3
477341,385.572,3
566319,35.056,3
477356,707.438,3
566323,55.484,3
566324,55.783,3
478251,191.465,3
566325,48.71,3
566327,52.555,3
566328,112.171,3
566329,120.557,3
566331,102.203,3
566332,88.171,3
566333,97.383,3
566334,69.67,3
566589,122.015,3
566590,145.699,3
566752,69.719,3
566753,66.423,3
566754,56.705,3
566807,114.016,3
566808,36.164,3
566809,90.493,3
566810,103.445,3
566811,97.597,3
566812,99.523,3
566813,82.567,3
566814,85.808,3
566815,87.684,3
482357,232.254,3
566816,99.796,3
566817,107.436,3
566818,100.481,3
483159,-41.273,3
566819,74.734,3
566820,83.412,3
484194,111.858,3
566821,68.353,3
484195,94.227,3
566822,86.817,3
484196,214.004,3
566823,109.97,3
484198,324.303,3
566943,54.394,3
485513,341.058,3
485514,365.109,3
485515,382.146,3
485516,355.757,3
567085,1.41,3
485517,355.085,3
567086,162.147,3
485518,311.57,3
485519,392.714,3
485520,390.353,3
485521,347.599,3
567351,45.106,3
485522,342.487,3
567451,47.433,3
485525,250.75,3
567452,50.595,3
485526,259.012,3
567453,50.437,3
485527,305.47,3
567454,59.932,3
485528,309.725,3
567455,31.756,3
485529,297.078,3
567456,31.614,3
485530,299.601,3
567457,30.518,3
485531,263.558,3
567458,34.014,3
567596,50.812,3
486296,732.867,3
567597,58.305,3
486297,666.045,3
567598,75.832,3
486298,601.423,3
567599,45.383,3
486299,41.923,3
486300,26.236,3
567601,66.4,3
567602,113.352,3
567603,128.659,3
567604,75.591,3
567605,90.946,3
567606,147.419,3
567607,182.792,3
567608,108.432,3
567609,109.822,3
567610,123.873,3
567611,132.531,3
567612,109.835,3
486863,15.764,3
567613,122.076,3
567614,26.637,3
567615,75.158,3
567616,61.111,3
567646,61.844,3
487481,94.038,3
567647,55.501,3
487482,-235.011,3
567707,40.445,3
567708,54.336,3
488697,156.115,3
567709,42.21,3
567764,34.938,3
488698,811.232,3
567765,19.39,3
488699,815.64,3
567766,43.096,3
488700,809.775,3
567767,-12.698,3
488701,794.225,3
567768,621.626,3
488702,788.067,3
567769,604.825,3
567770,483.681,3
489308,1.664,3
567771,419.642,3
489309,1.078,3
567772,382.634,3
567773,326.611,3
489759,294.706,3
567774,349.655,3
489760,358.093,3
567775,395.781,3
567776,258.774,3
567851,25.256,3
489762,288.616,3
567852,23.812,3
567957,287.176,3
567958,90.874,3
490116,815.97,3
567959,42.407,3
567960,37.383,3
568025,25.514,3
568026,21.53,3
568027,18.416,3
568028,36.161,3
568029,30.403,3
568030,14.189,3
568031,14.042,3
491388,210.041,3
568061,20.306,3
491389,207.226,3
568062,9.903,3
491390,195.892,3
568063,20.874,3
568064,27.168,3
491391,194.985,3
568065,53.592,3
491392,191.204,3
568066,51.925,3
491393,198.61,3
568156,37.936,3
491394,184.308,3
568157,32.384,3
493047,5.785,3
493699,769.336,3
493700,751.719,3
494379,7.773,3
494380,64.888,3
494381,168.623,3
494382,261.345,3
494383,314.501,3
494384,389.763,3
495838,51.488,3
495839,46.346,3
495840,28.015,3
495841,15.908,3
568257,6.133,3
495842,19.569,3
568258,7.258,3
495843,24.955,3
568259,2.104,3
495844,16.007,3
568260,4.53,3
495846,25.833,3
495847,31.162,3
568313,-246.495,3
495848,40.215,3
568314,-268.095,3
495849,30.357,3
568315,-204.629,3
495850,26.438,3
568316,-162.2,3
